iter	R2	RMSE
11068	0.871873394	6613.612794
11069	0.8718747326	6613.578246
11070	0.8718768693	6613.5231
11071	0.871878126	6613.490664
11072	0.8718788611	6613.471691
11073	0.8718800772	6613.440305
11074	0.8718825004	6613.377763
11075	0.8718835985	6613.349422
11076	0.8718857917	6613.292816
11077	0.8718872713	6613.254626
11078	0.8718891373	6613.206463
11079	0.8718898946	6613.186918
11080	0.8718909377	6613.159995
11081	0.8718933828	6613.096885
11082	0.8718942004	6613.075781
11083	0.8718953785	6613.045373
11084	0.8718962323	6613.023337
11085	0.8718973781	6612.993762
11086	0.8718996957	6612.933941
11087	0.8719005597	6612.91164
11088	0.8719015634	6612.885734
11089	0.8719026404	6612.857934
11090	0.871903924	6612.8248
11091	0.8719046826	6612.805221
11092	0.871905862	6612.774776
11093	0.8719068041	6612.750459
11094	0.8719086525	6612.702748
11095	0.8719105044	6612.654945
11096	0.871911698	6612.624135
11097	0.8719140605	6612.563152
11098	0.8719156125	6612.523091
11099	0.8719165643	6612.498523
11100	0.8719186254	6612.445318
11101	0.8719204842	6612.397337
11102	0.8719229619	6612.333378
11103	0.8719255945	6612.265419
11104	0.8719266142	6612.239098
11105	0.8719289263	6612.179411
11106	0.8719300977	6612.149171
11107	0.871930928	6612.127739
11108	0.8719323046	6612.0922
11109	0.8719332558	6612.067646
11110	0.871935546	6612.008525
11111	0.8719363696	6611.987264
11112	0.8719367829	6611.976593
11113	0.8719376974	6611.952985
11114	0.8719390295	6611.918596
11115	0.8719410945	6611.865287
11116	0.8719419677	6611.842746
11117	0.8719438223	6611.794869
11118	0.8719449018	6611.766999
11119	0.8719461053	6611.735929
11120	0.8719477609	6611.693187
11121	0.8719482964	6611.679363
11122	0.8719499156	6611.63756
11123	0.871952239	6611.577579
11124	0.8719546287	6611.515883
11125	0.8719565114	6611.467278
11126	0.871957919	6611.430938
11127	0.8719589186	6611.405129
11128	0.8719607408	6611.358086
11129	0.8719614472	6611.339847
11130	0.8719636165	6611.28384
11131	0.8719643548	6611.264778
11132	0.8719648338	6611.252414
11133	0.8719665656	6611.2077
11134	0.8719671067	6611.193731
11135	0.871967914	6611.172887
11136	0.8719692358	6611.138759
11137	0.8719699624	6611.120001
11138	0.871971537	6611.079345
11139	0.871973049	6611.040309
11140	0.8719742827	6611.008455
11141	0.8719752174	6610.984321
11142	0.8719763064	6610.956204
11143	0.8719772767	6610.931153
11144	0.8719779804	6610.912984
11145	0.8719796338	6610.870293
11146	0.8719801633	6610.856622
11147	0.8719835376	6610.769499
11148	0.8719844948	6610.744783
11149	0.8719851695	6610.727363
11150	0.8719865363	6610.692071
11151	0.8719881469	6610.650485
11152	0.8719887556	6610.634769
11153	0.8719899591	6610.603693
11154	0.8719920929	6610.548597
11155	0.8719940091	6610.499119
11156	0.871996532	6610.433974
11157	0.8719975047	6610.408858
11158	0.8719987045	6610.377878
11159	0.8719995153	6610.356942
11160	0.8720003237	6610.336066
11161	0.872001066	6610.3169
11162	0.8720015325	6610.304853
11163	0.8720048439	6610.219345
11164	0.8720059528	6610.190713
11165	0.8720064016	6610.179123
11166	0.8720076618	6610.146583
11167	0.8720098297	6610.090602
11168	0.8720119755	6610.03519
11169	0.8720137261	6609.989986
11170	0.8720151109	6609.954226
11171	0.872015848	6609.935191
11172	0.8720169712	6609.906186
11173	0.872018275	6609.872518
11174	0.8720204778	6609.815633
11175	0.8720212895	6609.794673
11176	0.872022784	6609.756078
11177	0.872023617	6609.734567
11178	0.8720256551	6609.681933
11179	0.8720283296	6609.612866
11180	0.8720310372	6609.542945
11181	0.8720316198	6609.527899
11182	0.8720334119	6609.481617
11183	0.8720341184	6609.463373
11184	0.8720362115	6609.409317
11185	0.872037622	6609.372892
11186	0.8720397089	6609.318997
11187	0.8720426754	6609.242383
11188	0.8720439461	6609.209566
11189	0.8720479658	6609.105753
11190	0.8720519996	6609.001573
11191	0.8720540843	6608.94773
11192	0.8720559137	6608.900482
11193	0.872056964	6608.873357
11194	0.8720581702	6608.842203
11195	0.8720601112	6608.792072
11196	0.8720612646	6608.762283
11197	0.8720635346	6608.703652
11198	0.8720657609	6608.646151
11199	0.8720672687	6608.607207
11200	0.8720689862	6608.562846
11201	0.8720700091	6608.536428
11202	0.8720714643	6608.49884
11203	0.8720723562	6608.475803
11204	0.8720756208	6608.391481
11205	0.8720777713	6608.335935
11206	0.8720790346	6608.303306
11207	0.8720804065	6608.267871
11208	0.8720815671	6608.237892
11209	0.8720826777	6608.209205
11210	0.8720836692	6608.183594
11211	0.8720858522	6608.127207
11212	0.872087302	6608.089759
11213	0.8720878124	6608.076574
11214	0.8720899534	6608.021271
11215	0.8720913241	6607.985865
11216	0.8720924641	6607.956417
11217	0.8720931284	6607.939259
11218	0.8720954075	6607.880387
11219	0.8720972742	6607.832167
11220	0.8720989811	6607.788074
11221	0.872099795	6607.767052
11222	0.8721015475	6607.72178
11223	0.8721034213	6607.673376
11224	0.8721045998	6607.642932
11225	0.8721060321	6607.605933
11226	0.8721071515	6607.577016
11227	0.8721083588	6607.54583
11228	0.8721089202	6607.531326
11229	0.872111991	6607.451999
11230	0.8721134234	6607.414995
11231	0.8721147673	6607.380279
11232	0.8721166888	6607.33064
11233	0.8721180874	6607.294509
11234	0.8721199272	6607.246981
11235	0.8721208904	6607.222098
11236	0.8721226562	6607.176479
11237	0.8721245644	6607.127182
11238	0.8721253607	6607.106611
11239	0.872127941	6607.03995
11240	0.8721289066	6607.015003
11241	0.8721301997	6606.981598
11242	0.8721321425	6606.931405
11243	0.8721340457	6606.882237
11244	0.8721358272	6606.836212
11245	0.872136808	6606.810871
11246	0.8721385889	6606.764861
11247	0.8721393336	6606.745622
11248	0.8721413964	6606.692327
11249	0.8721430296	6606.650133
11250	0.8721440588	6606.623541
11251	0.8721453321	6606.590644
11252	0.8721463737	6606.563733
11253	0.8721477265	6606.52878
11254	0.8721494006	6606.485526
11255	0.8721509015	6606.446748
11256	0.8721522105	6606.412927
11257	0.8721525963	6606.402959
11258	0.8721536451	6606.375861
11259	0.8721542976	6606.359004
11260	0.8721556172	6606.324908
11261	0.8721565674	6606.300358
11262	0.8721582676	6606.256429
11263	0.8721592311	6606.231535
11264	0.8721602456	6606.205323
11265	0.8721608926	6606.188605
11266	0.8721627581	6606.140406
11267	0.8721633534	6606.125024
11268	0.8721645867	6606.093155
11269	0.8721652299	6606.076538
11270	0.8721674693	6606.018676
11271	0.8721692503	6605.972656
11272	0.8721714952	6605.914651
11273	0.8721729102	6605.878088
11274	0.8721738726	6605.853221
11275	0.8721754816	6605.811646
11276	0.8721770532	6605.771035
11277	0.8721782623	6605.739794
11278	0.8721805391	6605.680961
11279	0.8721829162	6605.619538
11280	0.8721837617	6605.59769
11281	0.872185928	6605.541712
11282	0.8721870536	6605.512625
11283	0.8721880316	6605.487352
11284	0.8721888503	6605.466196
11285	0.8721904285	6605.425416
11286	0.8721921794	6605.380171
11287	0.8721943822	6605.323247
11288	0.8721953254	6605.298873
11289	0.8721970804	6605.253522
11290	0.8721976598	6605.238549
11291	0.8722000099	6605.177818
11292	0.8722011329	6605.148799
11293	0.872203537	6605.086672
11294	0.8722051901	6605.04395
11295	0.8722064824	6605.010557
11296	0.8722074161	6604.986425
11297	0.8722106519	6604.902803
11298	0.872213271	6604.83512
11299	0.8722146929	6604.798371
11300	0.8722168493	6604.742643
11301	0.8722176617	6604.721648
11302	0.8722190268	6604.68637
11303	0.8722202246	6604.655414
11304	0.8722218612	6604.613117
11305	0.8722235993	6604.568198
11306	0.8722249017	6604.534537
11307	0.8722257953	6604.511442
11308	0.872227178	6604.475707
11309	0.8722292156	6604.423045
11310	0.8722299683	6604.403594
11311	0.8722306607	6604.385697
11312	0.8722328749	6604.328472
11313	0.872236282	6604.240413
11314	0.8722378296	6604.200415
11315	0.8722388161	6604.174919
11316	0.8722401708	6604.139905
11317	0.8722431711	6604.06236
11318	0.8722438855	6604.043896
11319	0.87224456	6604.026462
11320	0.8722459504	6603.990525
11321	0.8722469852	6603.963778
11322	0.8722498703	6603.889208
11323	0.8722515054	6603.846945
11324	0.8722530468	6603.807105
11325	0.8722537735	6603.78832
11326	0.8722542047	6603.777176
11327	0.8722547522	6603.763025
11328	0.8722551467	6603.752827
11329	0.8722573904	6603.694834
11330	0.872259416	6603.642475
11331	0.8722603521	6603.618281
11332	0.8722616171	6603.585583
11333	0.8722631666	6603.545532
11334	0.8722655318	6603.484394
11335	0.8722669067	6603.448856
11336	0.8722675283	6603.432787
11337	0.8722682414	6603.414356
11338	0.8722692053	6603.389439
11339	0.8722698418	6603.372986
11340	0.8722717092	6603.324716
11341	0.8722730117	6603.291049
11342	0.872274106	6603.262761
11343	0.8722745586	6603.25106
11344	0.8722767569	6603.194236
11345	0.8722781054	6603.159377
11346	0.8722795814	6603.121222
11347	0.8722801967	6603.105317
11348	0.8722831207	6603.029732
11349	0.8722844991	6602.994101
11350	0.8722851492	6602.977295
11351	0.8722861261	6602.952042
11352	0.8722870841	6602.927278
11353	0.8722891242	6602.874538
11354	0.8722916129	6602.810202
11355	0.8722928383	6602.778525
11356	0.8722948389	6602.726807
11357	0.8722970304	6602.670154
11358	0.8722978779	6602.648245
11359	0.8722985044	6602.632048
11360	0.8722995398	6602.60528
11361	0.8723003471	6602.58441
11362	0.8723010312	6602.566725
11363	0.872302667	6602.524435
11364	0.8723036503	6602.499014
11365	0.8723047655	6602.470186
11366	0.8723054788	6602.451745
11367	0.8723061201	6602.435164
11368	0.8723072556	6602.40581
11369	0.8723092039	6602.35544
11370	0.8723099444	6602.336297
11371	0.8723116566	6602.292031
11372	0.8723124214	6602.272257
11373	0.8723142225	6602.225695
11374	0.8723153465	6602.196634
11375	0.872316687	6602.161976
11376	0.8723181334	6602.124582
11377	0.8723192676	6602.09526
11378	0.8723205876	6602.061133
11379	0.8723214458	6602.038943
11380	0.8723219716	6602.02535
11381	0.8723233579	6601.989508
11382	0.8723255405	6601.933077
11383	0.8723263594	6601.911905
11384	0.872327123	6601.892163
11385	0.87232814	6601.865868
11386	0.8723296201	6601.827601
11387	0.872332082	6601.763948
11388	0.8723328678	6601.743632
11389	0.8723344709	6601.702183
11390	0.8723359354	6601.664318
11391	0.8723367755	6601.642595
11392	0.8723378421	6601.615018
11393	0.8723395043	6601.572042
11394	0.8723407652	6601.53944
11395	0.8723411563	6601.529326
11396	0.8723417733	6601.513373
11397	0.8723425441	6601.493442
11398	0.87234318	6601.477002
11399	0.8723444047	6601.445334
11400	0.8723450653	6601.428254
11401	0.8723462404	6601.397871
11402	0.872346742	6601.384901
11403	0.8723489099	6601.328844
11404	0.8723500179	6601.300196
11405	0.8723522323	6601.242937
11406	0.8723531768	6601.218515
11407	0.872353765	6601.203306
11408	0.8723547209	6601.178588
11409	0.8723564361	6601.134238
11410	0.8723577332	6601.100697
11411	0.8723592511	6601.061449
11412	0.8723605747	6601.027221
11413	0.8723617023	6600.998064
11414	0.8723633037	6600.956656
11415	0.8723640213	6600.9381
11416	0.8723657926	6600.892295
11417	0.8723679261	6600.837127
11418	0.8723700095	6600.783251
11419	0.8723716848	6600.73993
11420	0.8723723964	6600.72153
11421	0.8723728705	6600.709269
11422	0.8723738246	6600.684596
11423	0.8723752442	6600.647887
11424	0.8723765197	6600.614903
11425	0.8723778542	6600.580391
11426	0.872378708	6600.558313
11427	0.8723799622	6600.525879
11428	0.8723812541	6600.492469
11429	0.8723833936	6600.437143
11430	0.8723842138	6600.415931
11431	0.8723853022	6600.387784
11432	0.8723875039	6600.330847
11433	0.8723881116	6600.315132
11434	0.8723907121	6600.24788
11435	0.8723931249	6600.185483
11436	0.8723942531	6600.156305
11437	0.8723954364	6600.125704
11438	0.8723964631	6600.099151
11439	0.872397498	6600.072388
11440	0.8723991106	6600.030682
11441	0.8724000779	6600.005666
11442	0.8724019425	6599.957441
11443	0.8724033198	6599.921823
11444	0.8724047948	6599.883675
11445	0.8724060757	6599.850548
11446	0.8724066898	6599.834666
11447	0.8724082602	6599.79405
11448	0.8724105699	6599.734314
11449	0.8724120377	6599.696352
11450	0.8724127361	6599.67829
11451	0.8724133346	6599.66281
11452	0.8724140001	6599.645598
11453	0.872414736	6599.626566
11454	0.8724176088	6599.552265
11455	0.8724187065	6599.523873
11456	0.8724195558	6599.501906
11457	0.8724214259	6599.453538
11458	0.872422841	6599.416938
11459	0.8724255477	6599.346931
11460	0.8724283435	6599.274616
11461	0.8724308536	6599.209693
11462	0.8724337185	6599.135592
11463	0.8724352537	6599.095882
11464	0.8724368077	6599.055686
11465	0.8724391993	6598.993826
11466	0.872440619	6598.957105
11467	0.8724431804	6598.890849
11468	0.8724451572	6598.839717
11469	0.8724456875	6598.826
11470	0.8724485472	6598.752028
11471	0.8724492103	6598.734876
11472	0.8724510484	6598.687329
11473	0.8724518729	6598.666002
11474	0.8724532121	6598.63136
11475	0.8724552371	6598.578977
11476	0.8724564071	6598.548714
11477	0.8724574765	6598.521049
11478	0.8724592848	6598.474271
11479	0.8724609728	6598.430606
11480	0.8724622136	6598.39851
11481	0.8724628663	6598.381626
11482	0.8724641546	6598.348298
11483	0.8724648813	6598.329499
11484	0.8724663172	6598.292355
11485	0.8724670377	6598.273716
11486	0.87246982	6598.201741
11487	0.872470849	6598.175122
11488	0.8724721169	6598.142321
11489	0.8724734517	6598.10779
11490	0.872474721	6598.074956
11491	0.8724756614	6598.050628
11492	0.8724768346	6598.020277
11493	0.8724780651	6597.988443
11494	0.8724801915	6597.933433
11495	0.8724811436	6597.908802
11496	0.8724831314	6597.857377
11497	0.8724845305	6597.821181
11498	0.8724863489	6597.774137
11499	0.8724870522	6597.755944
11500	0.8724884362	6597.720139
11501	0.8724896133	6597.689685
11502	0.8724901411	6597.676031
11503	0.8724924398	6597.61656
11504	0.8724947414	6597.557015
11505	0.8724969434	6597.500044
11506	0.872498926	6597.44875
11507	0.8725005516	6597.406692
11508	0.8725026407	6597.352642
11509	0.8725034592	6597.331467
11510	0.8725042419	6597.311214
11511	0.8725050277	6597.290885
11512	0.8725062326	6597.259709
11513	0.8725071198	6597.236754
11514	0.8725079964	6597.214074
11515	0.8725094553	6597.176329
11516	0.8725102086	6597.156839
11517	0.8725112983	6597.128645
11518	0.872511944	6597.111939
11519	0.8725126631	6597.093332
11520	0.8725139057	6597.061182
11521	0.872515946	6597.008392
11522	0.8725173039	6596.973258
11523	0.8725190076	6596.929176
11524	0.8725199177	6596.905629
11525	0.8725207936	6596.882966
11526	0.8725219268	6596.853644
11527	0.8725224811	6596.839302
11528	0.8725247119	6596.781581
11529	0.8725262603	6596.741515
11530	0.8725277785	6596.702232
11531	0.8725300068	6596.644575
11532	0.872531535	6596.605031
11533	0.8725327998	6596.572304
11534	0.8725336818	6596.549481
11535	0.8725349869	6596.515711
11536	0.8725356105	6596.499575
11537	0.8725364338	6596.478272
11538	0.8725380738	6596.435834
11539	0.8725391619	6596.40768
11540	0.8725415006	6596.347163
11541	0.8725426643	6596.317051
11542	0.8725441951	6596.277438
11543	0.8725460561	6596.229281
11544	0.8725479339	6596.18069
11545	0.8725500974	6596.124704
11546	0.8725522636	6596.068647
11547	0.872554083	6596.021567
11548	0.8725557026	6595.979656
11549	0.8725579554	6595.921356
11550	0.8725591685	6595.889965
11551	0.872560161	6595.864279
11552	0.8725619317	6595.818456
11553	0.8725626911	6595.798805
11554	0.8725642	6595.759756
11555	0.8725666159	6595.697236
11556	0.8725674666	6595.675221
11557	0.8725686437	6595.644758
11558	0.8725698601	6595.613278
11559	0.8725714514	6595.572096
11560	0.8725728518	6595.535855
11561	0.8725755933	6595.464905
11562	0.8725765218	6595.440876
11563	0.8725777171	6595.409941
11564	0.8725789158	6595.378919
11565	0.8725803987	6595.340542
11566	0.872581933	6595.300833
11567	0.8725833339	6595.264576
11568	0.8725863651	6595.186127
11569	0.8725871213	6595.166556
11570	0.8725879854	6595.14419
11571	0.8725897581	6595.098312
11572	0.8725917701	6595.046239
11573	0.8725924527	6595.02857
11574	0.8725937554	6594.994854
11575	0.8725947435	6594.969281
11576	0.8725961089	6594.933943
11577	0.872597792	6594.89038
11578	0.8725997288	6594.840251
11579	0.8726021129	6594.778546
11580	0.8726031832	6594.750841
11581	0.8726047856	6594.709368
11582	0.8726068053	6594.657091
11583	0.8726080389	6594.625163
11584	0.8726089786	6594.600839
11585	0.8726097684	6594.580398
11586	0.8726110635	6594.546875
11587	0.8726128127	6594.501599
11588	0.8726134215	6594.485843
11589	0.8726143536	6594.461715
11590	0.8726155289	6594.431296
11591	0.8726170119	6594.392909
11592	0.8726177706	6594.37327
11593	0.8726182412	6594.361088
11594	0.8726191829	6594.336714
11595	0.8726210153	6594.289284
11596	0.8726230522	6594.236559
11597	0.8726238586	6594.215685
11598	0.8726256961	6594.168123
11599	0.8726275007	6594.12141
11600	0.8726287313	6594.089556
11601	0.8726293286	6594.074095
11602	0.8726305054	6594.043633
11603	0.8726322562	6593.998311
11604	0.8726333101	6593.971031
11605	0.8726341149	6593.950199
11606	0.8726356766	6593.90977
11607	0.8726374209	6593.864617
11608	0.8726399673	6593.798702
11609	0.8726406759	6593.780358
11610	0.8726421328	6593.742643
11611	0.8726440827	6593.692169
11612	0.8726462459	6593.636168
11613	0.8726477993	6593.595955
11614	0.8726485518	6593.576476
11615	0.872649762	6593.545145
11616	0.8726504658	6593.526928
11617	0.8726524474	6593.475629
11618	0.8726541576	6593.431356
11619	0.8726546642	6593.418239
11620	0.872656304	6593.37579
11621	0.872657295	6593.350133
11622	0.8726591088	6593.303177
11623	0.8726598864	6593.283047
11624	0.872661623	6593.238089
11625	0.8726625047	6593.215262
11626	0.8726635669	6593.187763
11627	0.8726648312	6593.155031
11628	0.8726667075	6593.106457
11629	0.8726678603	6593.076611
11630	0.8726690952	6593.044641
11631	0.8726709834	6592.995756
11632	0.8726716225	6592.97921
11633	0.872672143	6592.965735
11634	0.8726736404	6592.926966
11635	0.8726750828	6592.889622
11636	0.8726757226	6592.873057
11637	0.8726768295	6592.844401
11638	0.8726777739	6592.819949
11639	0.8726793107	6592.780162
11640	0.8726804304	6592.751172
11641	0.8726812187	6592.730763
11642	0.8726825084	6592.697372
11643	0.8726843294	6592.650225
11644	0.8726856579	6592.615827
11645	0.8726876567	6592.564077
11646	0.8726895438	6592.515218
11647	0.8726916224	6592.461398
11648	0.8726927147	6592.433117
11649	0.8726945245	6592.386258
11650	0.8726959483	6592.349394
11651	0.8726972151	6592.316593
11652	0.8726979885	6592.296568
11653	0.8726990556	6592.268938
11654	0.8726999181	6592.246606
11655	0.8727016162	6592.202638
11656	0.8727029102	6592.169131
11657	0.8727044717	6592.128699
11658	0.8727053189	6592.106764
11659	0.8727064544	6592.077362
11660	0.872707675	6592.045756
11661	0.8727097743	6591.991398
11662	0.8727116223	6591.943546
11663	0.8727133986	6591.897551
11664	0.8727153064	6591.848152
11665	0.8727161195	6591.827095
11666	0.8727172769	6591.797125
11667	0.872718986	6591.75287
11668	0.8727201018	6591.723976
11669	0.8727211862	6591.695898
11670	0.8727222998	6591.667059
11671	0.8727237948	6591.628347
11672	0.8727251084	6591.594332
11673	0.8727268653	6591.548837
11674	0.8727290572	6591.492077
11675	0.8727305783	6591.452686
11676	0.872731547	6591.427602
11677	0.8727340379	6591.363098
11678	0.8727347736	6591.344046
11679	0.8727358657	6591.315764
11680	0.8727366277	6591.296031
11681	0.8727379581	6591.261579
11682	0.8727402301	6591.202743
11683	0.8727410907	6591.180456
11684	0.8727417186	6591.164195
11685	0.8727421936	6591.151893
11686	0.8727441758	6591.100562
11687	0.8727450481	6591.077972
11688	0.8727460014	6591.053284
11689	0.8727467191	6591.034697
11690	0.8727473045	6591.019536
11691	0.8727486474	6590.98476
11692	0.8727494053	6590.965131
11693	0.8727506466	6590.932983
11694	0.8727514581	6590.911969
11695	0.8727534749	6590.859737
11696	0.8727545654	6590.831496
11697	0.8727569496	6590.769749
11698	0.8727587846	6590.722225
11699	0.8727602171	6590.685127
11700	0.8727627744	6590.618894
11701	0.8727630936	6590.610629
11702	0.8727647524	6590.567667
11703	0.8727659788	6590.535902
11704	0.8727670533	6590.508075
11705	0.8727694452	6590.446125
11706	0.8727700351	6590.430848
11707	0.8727705902	6590.416471
11708	0.8727723079	6590.371983
11709	0.8727744033	6590.317711
11710	0.8727753538	6590.293093
11711	0.8727762801	6590.269103
11712	0.8727780628	6590.222928
11713	0.8727793163	6590.190464
11714	0.8727820773	6590.11895
11715	0.8727827066	6590.102652
11716	0.8727839604	6590.070178
11717	0.8727855478	6590.029062
11718	0.8727866168	6590.001372
11719	0.8727875573	6589.977011
11720	0.8727890475	6589.938414
11721	0.8727905088	6589.900564
11722	0.8727924204	6589.851051
11723	0.8727932515	6589.829523
11724	0.8727939468	6589.811514
11725	0.8727949693	6589.785029
11726	0.8727964381	6589.746984
11727	0.8727976294	6589.716126
11728	0.8728001885	6589.649837
11729	0.8728014096	6589.618209
11730	0.8728023137	6589.59479
11731	0.8728037863	6589.556644
11732	0.8728055258	6589.511584
11733	0.8728078325	6589.451835
11734	0.8728090232	6589.420991
11735	0.8728095567	6589.407171
11736	0.8728108603	6589.373403
11737	0.872811645	6589.353076
11738	0.8728123997	6589.333527
11739	0.872813313	6589.309869
11740	0.8728148181	6589.27088
11741	0.8728161014	6589.237638
11742	0.8728180166	6589.188026
11743	0.8728198837	6589.139657
11744	0.8728205248	6589.12305
11745	0.8728232601	6589.052193
11746	0.8728242374	6589.026875
11747	0.8728246635	6589.015837
11748	0.8728263782	6588.971419
11749	0.8728276874	6588.937502
11750	0.8728288444	6588.907529
11751	0.8728301109	6588.874719
11752	0.8728312576	6588.845013
11753	0.8728317481	6588.832308
11754	0.8728331866	6588.795041
11755	0.8728344747	6588.76167
11756	0.8728364162	6588.711373
11757	0.8728371946	6588.691208
11758	0.8728380298	6588.669571
11759	0.8728397099	6588.626047
11760	0.872840796	6588.597908
11761	0.8728427179	6588.548118
11762	0.8728434827	6588.528303
11763	0.872844557	6588.50047
11764	0.8728464439	6588.451586
11765	0.8728499777	6588.360034
11766	0.8728505714	6588.344652
11767	0.8728514189	6588.322697
11768	0.8728536393	6588.265168
11769	0.8728544018	6588.245415
11770	0.8728562845	6588.196637
11771	0.8728570938	6588.175669
11772	0.8728578327	6588.156525
11773	0.8728583202	6588.143894
11774	0.8728590686	6588.124504
11775	0.8728598456	6588.104375
11776	0.8728607568	6588.080765
11777	0.8728613457	6588.065507
11778	0.8728624719	6588.03633
11779	0.8728630463	6588.021446
11780	0.8728641719	6587.992282
11781	0.8728654859	6587.958238
11782	0.8728661045	6587.94221
11783	0.8728683501	6587.884028
11784	0.8728699892	6587.841561
11785	0.8728708536	6587.819164
11786	0.8728714839	6587.802832
11787	0.8728729566	6587.764675
11788	0.8728740947	6587.735186
11789	0.8728760389	6587.684812
11790	0.8728767711	6587.66584
11791	0.8728772871	6587.652468
11792	0.8728780347	6587.633098
11793	0.87287942	6587.597204
11794	0.8728800994	6587.579602
11795	0.8728812962	6587.548591
11796	0.8728825852	6587.515192
11797	0.8728833403	6587.495625
11798	0.872886003	6587.426632
11799	0.8728876573	6587.383765
11800	0.8728892299	6587.343017
11801	0.8728911224	6587.293979
11802	0.8728918126	6587.276094
11803	0.872892906	6587.247761
11804	0.8728933589	6587.236025
11805	0.8728941221	6587.216249
11806	0.8728944536	6587.20766
11807	0.8728962628	6587.16078
11808	0.8728975446	6587.127564
11809	0.8728991397	6587.086232
11810	0.8729008771	6587.04121
11811	0.8729022016	6587.006887
11812	0.8729027861	6586.991742
11813	0.8729048837	6586.937387
11814	0.8729067833	6586.888161
11815	0.8729086492	6586.839809
11816	0.8729096606	6586.813598
11817	0.8729111918	6586.773921
11818	0.8729127393	6586.733817
11819	0.8729137125	6586.708598
11820	0.872914786	6586.680779
11821	0.8729159347	6586.651011
11822	0.8729168447	6586.627427
11823	0.872917801	6586.602645
11824	0.8729199948	6586.545794
11825	0.8729214053	6586.50924
11826	0.8729229163	6586.470083
11827	0.8729244441	6586.430489
11828	0.8729262621	6586.383376
11829	0.8729274026	6586.353818
11830	0.8729283883	6586.328274
11831	0.8729296501	6586.295572
11832	0.8729304872	6586.273878
11833	0.8729317885	6586.240153
11834	0.8729339141	6586.185067
11835	0.8729360547	6586.12959
11836	0.8729374314	6586.09391
11837	0.8729379622	6586.080153
11838	0.8729398255	6586.031863
11839	0.8729409255	6586.003354
11840	0.8729415992	6585.985892
11841	0.8729425196	6585.962038
11842	0.8729442029	6585.918412
11843	0.8729450789	6585.895709
11844	0.8729467657	6585.851991
11845	0.8729486573	6585.802964
11846	0.8729500098	6585.767911
11847	0.8729517181	6585.723634
11848	0.8729541098	6585.661646
11849	0.8729554401	6585.627165
11850	0.8729567613	6585.592923
11851	0.8729581257	6585.557558
11852	0.8729594976	6585.522001
11853	0.8729605083	6585.495804
11854	0.8729611153	6585.480071
11855	0.8729629282	6585.433084
11856	0.8729643812	6585.395422
11857	0.8729662501	6585.346982
11858	0.8729671444	6585.323801
11859	0.8729679351	6585.303305
11860	0.8729700559	6585.248334
11861	0.8729712745	6585.216749
11862	0.872972188	6585.193071
11863	0.8729730403	6585.170979
11864	0.8729735937	6585.156633
11865	0.8729748071	6585.125183
11866	0.8729761581	6585.090165
11867	0.8729776038	6585.05269
11868	0.8729782663	6585.035518
11869	0.8729788331	6585.020826
11870	0.8729797254	6584.997697
11871	0.8729805624	6584.976001
11872	0.8729813395	6584.955858
11873	0.8729833255	6584.904377
11874	0.8729846776	6584.869328
11875	0.8729868269	6584.813615
11876	0.872988622	6584.767083
11877	0.8729897983	6584.736592
11878	0.87299032	6584.723067
11879	0.8729913428	6584.696555
11880	0.8729931215	6584.650445
11881	0.8729941659	6584.623374
11882	0.8729950503	6584.600446
11883	0.8729975205	6584.536413
11884	0.8729984101	6584.51335
11885	0.87299904	6584.497022
11886	0.8730020861	6584.418059
11887	0.8730036623	6584.377199
11888	0.8730048839	6584.34553
11889	0.8730073302	6584.282112
11890	0.8730080631	6584.263113
11891	0.8730092206	6584.233106
11892	0.8730100509	6584.21158
11893	0.8730131035	6584.132445
11894	0.8730140807	6584.10711
11895	0.8730147712	6584.089209
11896	0.8730164285	6584.046245
11897	0.8730174688	6584.019274
11898	0.8730183989	6583.995163
11899	0.8730197253	6583.960775
11900	0.8730226053	6583.886111
11901	0.8730253778	6583.814231
11902	0.8730262042	6583.792807
11903	0.8730272504	6583.765684
11904	0.8730282695	6583.739261
11905	0.8730289238	6583.722298
11906	0.8730303643	6583.684952
11907	0.8730319972	6583.642616
11908	0.8730333936	6583.606412
11909	0.8730348405	6583.568901
11910	0.8730358515	6583.542688
11911	0.8730364811	6583.526364
11912	0.873038322	6583.478635
11913	0.873040498	6583.422218
11914	0.8730417454	6583.389876
11915	0.8730428347	6583.361632
11916	0.8730432702	6583.350342
11917	0.8730443321	6583.32281
11918	0.8730450984	6583.302941
11919	0.873045982	6583.280031
11920	0.8730471776	6583.249033
11921	0.8730481312	6583.224308
11922	0.8730491589	6583.197662
11923	0.8730511738	6583.145418
11924	0.8730529411	6583.099596
11925	0.8730537127	6583.07959
11926	0.8730551445	6583.042463
11927	0.8730560452	6583.019111
11928	0.8730579599	6582.969463
11929	0.8730597683	6582.922573
11930	0.8730605648	6582.90192
11931	0.87306246	6582.85278
11932	0.8730631911	6582.833821
11933	0.8730640029	6582.812773
11934	0.8730654615	6582.774952
11935	0.8730681047	6582.706413
11936	0.8730687259	6582.690305
11937	0.8730698431	6582.661336
11938	0.8730719731	6582.606104
11939	0.8730740643	6582.55188
11940	0.8730755206	6582.514115
11941	0.8730782348	6582.443734
11942	0.8730803285	6582.389441
11943	0.8730819621	6582.34708
11944	0.8730824597	6582.334177
11945	0.8730831249	6582.316926
11946	0.8730846398	6582.277644
